# Omega(k)/|Omega(k)|, Omega(k) comes from the 4,5,6 columns of Berrycurvature.dat.
#col     1           2           3           4           5           6
  # kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z
   -0.257803   -0.283394   -0.112891   -0.646291    0.729181   -0.224949
   -0.257803   -0.278047   -0.112891   -0.638851    0.726533   -0.253020
   -0.257803   -0.272700   -0.112891   -0.630541    0.707068   -0.320113
   -0.257803   -0.267353   -0.112891   -0.625644    0.570110   -0.532488
   -0.257803   -0.262006   -0.112891    0.141439   -0.797299   -0.586779
   -0.257803   -0.256659   -0.112891   -0.403779    0.908024    0.111601
   -0.257803   -0.251311   -0.112891   -0.422247    0.905758    0.036203
   -0.257803   -0.245964   -0.112891   -0.393396    0.918431    0.041518
   -0.257803   -0.240617   -0.112891   -0.164939    0.985599    0.037290
   -0.257803   -0.235270   -0.112891   -0.000004    0.000053    0.000015
   -0.257803   -0.229923   -0.112891    0.000009    0.000022    0.000035
   -0.257803   -0.224576   -0.112891   -0.816845   -0.276238   -0.506416
   -0.257803   -0.219229   -0.112891   -0.827522   -0.370209   -0.422081
   -0.257803   -0.213882   -0.112891   -0.914920   -0.140975   -0.378217
   -0.257803   -0.208535   -0.112891   -0.835861   -0.460742   -0.298417
   -0.257803   -0.203188   -0.112891   -0.000053   -0.000044   -0.000012
   -0.257803   -0.197841   -0.112891   -0.000009   -0.000009    0.000004
   -0.257803   -0.192494   -0.112891    0.000009    0.000009    0.000011
   -0.257803   -0.187147   -0.112891    0.000027    0.000024    0.000018
   -0.257803   -0.181800   -0.112891    0.000054    0.000042    0.000030
   -0.257803   -0.176453   -0.112891    0.766968    0.523846    0.370601
   -0.257803   -0.171106   -0.112891    0.824981    0.481300    0.296237
   -0.257803   -0.165759   -0.112891    0.857793    0.498419    0.125578
   -0.257803   -0.160412   -0.112891    0.277060    0.362133   -0.889998
   -0.257803   -0.155065   -0.112891   -0.368245   -0.625024   -0.688288
   -0.257803   -0.149717   -0.112891    0.328305   -0.921612    0.206994
   -0.257803   -0.144370   -0.112891   -0.678634   -0.679601    0.278566
   -0.257803   -0.139023   -0.112891    0.383502   -0.866865    0.318546
   -0.257803   -0.133676   -0.112891    0.316752   -0.845721    0.429446
   -0.257803   -0.128329   -0.112891    0.040806   -0.881851    0.469759
   -0.257803   -0.122982   -0.112891   -0.135198   -0.896749    0.421382
   -0.257803   -0.117635   -0.112891   -0.183690   -0.883784    0.430330
   -0.257803   -0.112288   -0.112891   -0.189282   -0.831950    0.521566
   -0.257803   -0.106941   -0.112891   -0.000016   -0.000066    0.000063
   -0.257803   -0.101594   -0.112891   -0.000011   -0.000036    0.000066
   -0.257803   -0.096247   -0.112891   -0.000004   -0.000007    0.000065
   -0.257803   -0.090900   -0.112891    0.000002    0.000017    0.000059
   -0.257803   -0.085553   -0.112891    0.000004    0.000029    0.000047
   -0.257803   -0.080206   -0.112891   -0.000005    0.000031    0.000045
   -0.257803   -0.074859   -0.112891    0.054903    0.187697    0.980691
   -0.257803   -0.069512   -0.112891    0.136343   -0.061849    0.988729
   -0.257803   -0.064165   -0.112891   -0.320194   -0.068333    0.944884
   -0.257803   -0.058818   -0.112891   -0.370955   -0.009941    0.928598
   -0.257803   -0.053471   -0.112891   -0.244718    0.114499    0.962810
   -0.257803   -0.048123   -0.112891   -0.185455    0.252483    0.949662
   -0.257803   -0.042776   -0.112891   -0.000025    0.000026    0.000087
   -0.257803   -0.037429   -0.112891   -0.000026    0.000003    0.000046
   -0.257803   -0.032082   -0.112891   -0.000028   -0.000014    0.000028
   -0.257803   -0.026735   -0.112891   -0.000026   -0.000024    0.000017
   -0.257803   -0.021388   -0.112891   -0.000020   -0.000028    0.000006
   -0.257803   -0.016041   -0.112891   -0.000005   -0.000026   -0.000006
   -0.257803   -0.010694   -0.112891    0.000039   -0.000014   -0.000024
   -0.257803   -0.005347   -0.112891    0.968921    0.118394   -0.217199
   -0.257803    0.000000   -0.112891    0.460928   -0.000830    0.887437
   -0.257803    0.005347   -0.112891    0.929416    0.212880   -0.301444
   -0.257803    0.010694   -0.112891    0.694733    0.410408   -0.590688
   -0.257803    0.016041   -0.112891    0.463219    0.549458   -0.695359
   -0.257803    0.021388   -0.112891    0.356627    0.621435   -0.697593
   -0.257803    0.026735   -0.112891    0.308112    0.661511   -0.683718
   -0.257803    0.032082   -0.112891    0.278884    0.678630   -0.679474
   -0.257803    0.037429   -0.112891    0.253287    0.668469   -0.699282
   -0.257803    0.042776   -0.112891    0.223859    0.619206   -0.752643
   -0.257803    0.048123   -0.112891    0.187488    0.523634   -0.831057
   -0.257803    0.053471   -0.112891    0.149276    0.398831   -0.904793
   -0.257803    0.058818   -0.112891    0.113663    0.288739   -0.950637
   -0.257803    0.064165   -0.112891   -0.058551    0.157726   -0.985745
   -0.257803    0.069512   -0.112891   -0.277074    0.009167   -0.960805
   -0.257803    0.074859   -0.112891   -0.179402    0.235004   -0.955295
   -0.257803    0.080206   -0.112891   -0.272978    0.327495   -0.904561
   -0.257803    0.085553   -0.112891   -0.342685    0.235802   -0.909376
   -0.257803    0.090900   -0.112891   -0.336274   -0.016788   -0.941614
   -0.257803    0.096247   -0.112891   -0.000031   -0.000039   -0.000082
   -0.257803    0.101594   -0.112891   -0.283477   -0.687901   -0.668156
   -0.257803    0.106941   -0.112891   -0.246315   -0.829980   -0.500461
   -0.257803    0.112288   -0.112891   -0.222659   -0.896586   -0.382827
   -0.257803    0.117635   -0.112891   -0.214382   -0.926755   -0.308489
   -0.257803    0.122982   -0.112891   -0.216429   -0.930955   -0.294079
   -0.257803    0.128329   -0.112891   -0.199359   -0.910251   -0.362903
   -0.257803    0.133676   -0.112891   -0.120964   -0.906317   -0.404916
   -0.257803    0.139023   -0.112891    0.161869   -0.918384    0.361067
   -0.257803    0.144370   -0.112891   -0.427350   -0.133689   -0.894147
   -0.257803    0.149717   -0.112891    0.040660   -0.994683    0.094613
   -0.257803    0.155065   -0.112891   -0.124898   -0.988488    0.085393
   -0.257803    0.160412   -0.112891    0.417670    0.455886    0.785952
   -0.257803    0.165759   -0.112891    0.486391    0.824321    0.289687
   -0.257803    0.171106   -0.112891    0.718188    0.695310   -0.027397
   -0.257803    0.176453   -0.112891    0.000022   -0.000039   -0.000040
   -0.257803    0.181800   -0.112891   -0.000001   -0.000051   -0.000033
   -0.257803    0.187147   -0.112891   -0.000007   -0.000039   -0.000025
   -0.257803    0.192494   -0.112891   -0.000010   -0.000023   -0.000020
   -0.257803    0.197841   -0.112891   -0.000011   -0.000002   -0.000017
   -0.257803    0.203188   -0.112891   -0.000012    0.000036   -0.000017
   -0.257803    0.208535   -0.112891    0.019618    0.998781   -0.045294
   -0.257803    0.213882   -0.112891    0.685241    0.622455    0.378147
   -0.257803    0.219229   -0.112891    0.027477    0.994113   -0.104811
   -0.257803    0.224576   -0.112891   -0.000045    0.000040   -0.000066
   -0.257803    0.229923   -0.112891    0.552761   -0.258484    0.792238
   -0.257803    0.235270   -0.112891    0.317850   -0.396367    0.861316
   -0.257803    0.240617   -0.112891    0.423284   -0.858807    0.288585
   -0.257803    0.245964   -0.112891    0.399854   -0.897424    0.186407
   -0.257803    0.251311   -0.112891    0.435582   -0.874763    0.212268
   -0.257803    0.256659   -0.112891    0.535477   -0.794524    0.286351
   -0.257803    0.262006   -0.112891   -0.422109    0.720874   -0.549696
   -0.257803    0.267353   -0.112891    0.328805   -0.917919   -0.222062
   -0.257803    0.272700   -0.112891    0.442061   -0.895493    0.051722
   -0.257803    0.278047   -0.112891    0.477185   -0.870519    0.120377
   -0.257803    0.283394   -0.112891    0.500207   -0.851412    0.157770
   -0.257803    0.288741   -0.112891    0.519902   -0.834079    0.184427
   -0.257803    0.294088   -0.112891    0.536967   -0.821122    0.193454
   -0.257803    0.299435   -0.112891    0.549746   -0.815143    0.182540
   -0.257803    0.304782   -0.112891    0.560035   -0.811389    0.167360
   -0.257803    0.310129   -0.112891    0.570192   -0.806360    0.157051
   -0.257803    0.315476   -0.112891    0.580699   -0.799927    0.151344
   -0.257803    0.320823   -0.112891    0.591309   -0.792669    0.148422
   -0.257803    0.326170   -0.112891    0.601774   -0.784990    0.147168
   -0.257803    0.331517   -0.112891    0.949445    0.000000    0.313933
  
   -0.253434   -0.331517   -0.110978    0.932438    0.000000    0.361331
   -0.253434   -0.326170   -0.110978   -0.621069    0.760402   -0.189900
   -0.253434   -0.320823   -0.110978   -0.629510    0.752576   -0.193249
   -0.253434   -0.315476   -0.110978   -0.636997    0.745063   -0.197778
   -0.253434   -0.310129   -0.110978   -0.642994    0.738045   -0.204568
   -0.253434   -0.304782   -0.110978   -0.646611    0.731733   -0.215550
   -0.253434   -0.299435   -0.110978   -0.647380    0.725974   -0.232079
   -0.253434   -0.294088   -0.110978   -0.647809    0.719903   -0.249164
   -0.253434   -0.288741   -0.110978   -0.651484    0.713716   -0.257251
   -0.253434   -0.283394   -0.110978   -0.654950    0.708578   -0.262599
   -0.253434   -0.278047   -0.110978   -0.654394    0.701254   -0.282864
   -0.253434   -0.272700   -0.110978   -0.652369    0.677976   -0.338766
   -0.253434   -0.267353   -0.110978   -0.653140    0.567735   -0.501084
   -0.253434   -0.262006   -0.110978   -0.275022   -0.428942   -0.860448
   -0.253434   -0.256659   -0.110978   -0.668064    0.731407    0.136876
   -0.253434   -0.251311   -0.110978   -0.425136    0.902570    0.068020
   -0.253434   -0.245964   -0.110978   -0.407850    0.912316    0.036570
   -0.253434   -0.240617   -0.110978   -0.303020    0.951945    0.044482
   -0.253434   -0.235270   -0.110978   -0.266170    0.959171    0.095625
   -0.253434   -0.229923   -0.110978   -0.518242    0.854341   -0.039067
   -0.253434   -0.224576   -0.110978   -0.896957   -0.080562   -0.434716
   -0.253434   -0.219229   -0.110978   -0.855563   -0.310182   -0.414487
   -0.253434   -0.213882   -0.110978   -0.920217   -0.116895   -0.373546
   -0.253434   -0.208535   -0.110978   -0.888230   -0.339469   -0.309530
   -0.253434   -0.203188   -0.110978   -0.000066   -0.000030   -0.000016
   -0.253434   -0.197841   -0.110978   -0.000013    0.000001    0.000003
   -0.253434   -0.192494   -0.110978    0.000010    0.000016    0.000011
   -0.253434   -0.187147   -0.110978    0.000031    0.000030    0.000019
   -0.253434   -0.181800   -0.110978    0.000066    0.000047    0.000032
   -0.253434   -0.176453   -0.110978    0.835460    0.438926    0.330683
   -0.253434   -0.171106   -0.110978    0.900734    0.347839    0.260164
   -0.253434   -0.165759   -0.110978    0.932195    0.359247    0.044212
   -0.253434   -0.160412   -0.110978   -0.249397   -0.056832   -0.966732
   -0.253434   -0.155065   -0.110978    0.035575   -0.802779   -0.595215
   -0.253434   -0.149717   -0.110978    0.541221   -0.789614    0.289119
   -0.253434   -0.144370   -0.110978   -0.404146   -0.860022    0.311494
   -0.253434   -0.139023   -0.110978    0.420324   -0.852894    0.309676
   -0.253434   -0.133676   -0.110978    0.386029   -0.817074    0.428219
   -0.253434   -0.128329   -0.110978    0.000014   -0.000073    0.000052
   -0.253434   -0.122982   -0.110978   -0.000006   -0.000051    0.000042
   -0.253434   -0.117635   -0.110978   -0.000012   -0.000039    0.000038
   -0.253434   -0.112288   -0.110978   -0.000012   -0.000028    0.000037
   -0.253434   -0.106941   -0.110978   -0.000011   -0.000016    0.000037
   -0.253434   -0.101594   -0.110978   -0.000008   -0.000004    0.000036
   -0.253434   -0.096247   -0.110978   -0.000006    0.000005    0.000034
   -0.253434   -0.090900   -0.110978   -0.000006    0.000007    0.000025
   -0.253434   -0.085553   -0.110978   -0.000013   -0.000001    0.000007
   -0.253434   -0.080206   -0.110978   -0.000026   -0.000005    0.000004
   -0.253434   -0.074859   -0.110978    0.040870    0.001429    0.999163
   -0.253434   -0.069512   -0.110978    0.138080   -0.113223    0.983928
   -0.253434   -0.064165   -0.110978   -0.251805   -0.082197    0.964281
   -0.253434   -0.058818   -0.110978   -0.321079    0.059254    0.945197
   -0.253434   -0.053471   -0.110978   -0.182348    0.183860    0.965891
   -0.253434   -0.048123   -0.110978   -0.077764    0.314261    0.946146
   -0.253434   -0.042776   -0.110978   -0.000005    0.000027    0.000063
   -0.253434   -0.037429   -0.110978   -0.000009    0.000012    0.000035
   -0.253434   -0.032082   -0.110978   -0.000013   -0.000003    0.000017
   -0.253434   -0.026735   -0.110978   -0.000016   -0.000015    0.000005
   -0.253434   -0.021388   -0.110978   -0.000012   -0.000023   -0.000007
   -0.253434   -0.016041   -0.110978    0.000003   -0.000024   -0.000020
   -0.253434   -0.010694   -0.110978    0.000056   -0.000017   -0.000041
   -0.253434   -0.005347   -0.110978    0.960216    0.030544   -0.277581
   -0.253434    0.000000   -0.110978    0.462200    0.001432    0.886775
   -0.253434    0.005347   -0.110978    0.948409    0.242588   -0.204134
   -0.253434    0.010694   -0.110978    0.739957    0.422790   -0.523176
   -0.253434    0.016041   -0.110978    0.506772    0.571584   -0.645347
   -0.253434    0.021388   -0.110978    0.387320    0.649677   -0.654142
   -0.253434    0.026735   -0.110978    0.323479    0.689862   -0.647651
   -0.253434    0.032082   -0.110978    0.276673    0.703330   -0.654812
   -0.253434    0.037429   -0.110978    0.232367    0.688983   -0.686518
   -0.253434    0.042776   -0.110978    0.186365    0.641527   -0.744118
   -0.253434    0.048123   -0.110978    0.140525    0.562379   -0.814851
   -0.253434    0.053471   -0.110978    0.098176    0.466136   -0.879249
   -0.253434    0.058818   -0.110978    0.036937    0.355237   -0.934046
   -0.253434    0.064165   -0.110978   -0.173050    0.116637   -0.977982
   -0.253434    0.069512   -0.110978   -0.327132   -0.049915   -0.943659
   -0.253434    0.074859   -0.110978   -0.285524    0.094247   -0.953726
   -0.253434    0.080206   -0.110978   -0.441915    0.133170   -0.887117
   -0.253434    0.085553   -0.110978   -0.533337    0.082315   -0.841888
   -0.253434    0.090900   -0.110978   -0.000041   -0.000000   -0.000079
   -0.253434    0.096247   -0.110978   -0.000028   -0.000016   -0.000063
   -0.253434    0.101594   -0.110978   -0.000023   -0.000034   -0.000054
   -0.253434    0.106941   -0.110978   -0.000022   -0.000051   -0.000049
   -0.253434    0.112288   -0.110978   -0.000022   -0.000067   -0.000044
   -0.253434    0.117635   -0.110978   -0.000024   -0.000083   -0.000042
   -0.253434    0.122982   -0.110978   -0.227140   -0.900514   -0.370785
   -0.253434    0.128329   -0.110978   -0.206486   -0.923757   -0.322548
   -0.253434    0.133676   -0.110978   -0.186007   -0.950717   -0.248069
   -0.253434    0.139023   -0.110978   -0.082285   -0.994983    0.056905
   -0.253434    0.144370   -0.110978   -0.277665   -0.155351   -0.948034
   -0.253434    0.149717   -0.110978    0.052231   -0.998632   -0.002462
   -0.253434    0.155065   -0.110978   -0.044343   -0.991951    0.118605
   -0.253434    0.160412   -0.110978    0.206691   -0.532616    0.820731
   -0.253434    0.165759   -0.110978    0.479812    0.782134    0.397551
   -0.253434    0.171106   -0.110978    0.670432    0.721328    0.173803
   -0.253434    0.176453   -0.110978    0.000050   -0.000025   -0.000029
   -0.253434    0.181800   -0.110978    0.000007   -0.000060   -0.000033
   -0.253434    0.187147   -0.110978   -0.000005   -0.000053   -0.000027
   -0.253434    0.192494   -0.110978   -0.000009   -0.000039   -0.000021
   -0.253434    0.197841   -0.110978   -0.000011   -0.000022   -0.000018
   -0.253434    0.203188   -0.110978   -0.000014    0.000012   -0.000017
   -0.253434    0.208535   -0.110978   -0.073527    0.994488   -0.074752
   -0.253434    0.213882   -0.110978    0.629194    0.681737    0.373295
   -0.253434    0.219229   -0.110978   -0.101091    0.982649   -0.155505
   -0.253434    0.224576   -0.110978   -0.000028   -0.000022   -0.000043
   -0.253434    0.229923   -0.110978    0.322017   -0.890930    0.320232
   -0.253434    0.235270   -0.110978    0.372218   -0.771985    0.515260
   -0.253434    0.240617   -0.110978    0.387418   -0.887672    0.248889
   -0.253434    0.245964   -0.110978    0.404506   -0.890951    0.206351
   -0.253434    0.251311   -0.110978    0.483582   -0.839990    0.246099
   -0.253434    0.256659   -0.110978   -0.250909    0.912783   -0.322292
   -0.253434    0.262006   -0.110978   -0.411860    0.459518   -0.786902
   -0.253434    0.267353   -0.110978    0.349557   -0.928867   -0.122543
   -0.253434    0.272700   -0.110978    0.428972   -0.900966    0.065149
   -0.253434    0.278047   -0.110978    0.463691   -0.876571    0.128894
   -0.253434    0.283394   -0.110978    0.489673   -0.855076    0.170488
   -0.253434    0.288741   -0.110978    0.513411   -0.833594    0.203790
