# local minimal position and the related energy gap
#        kx            ky            kz           gap             E            k1            k2            k3
    0.14035767    0.26555441   -0.02912721    0.00000002    5.74912014    0.25904659    0.40051370   -0.19337621
    0.10279811   -0.24995437   -0.03422000    0.00000002    6.14996946    0.18972600   -0.37698546   -0.16913861
    0.09733380   -0.26478570   -0.02218940    0.00000002    6.05054331    0.17964097   -0.39935432   -0.13834970
    0.10986671   -0.23755898   -0.04360793    0.00000001    6.17447071    0.20277194   -0.35829051   -0.19578596
    0.09050431   -0.26309354   -0.00178394    0.00000003    5.92978192    0.16703636   -0.39680218   -0.08840731
    0.09319222   -0.26462507   -0.00450454    0.00000002    5.93882488    0.17199720   -0.39911206   -0.09672737
    0.15176234   -0.29507174    0.02636467    0.00000002    5.61205947    0.28009525   -0.44503224   -0.08558102
    0.06230970   -0.23540876    0.13388440    0.00000003    6.92893203    0.11499988   -0.35504751    0.22755213
    0.06219619   -0.26312691    0.13647335    0.00000003    6.56403833    0.11479038   -0.39685250    0.23318474
    0.15169411   -0.29927367    0.03624760    0.00000001    5.60678175    0.27996933   -0.45136967   -0.06442066
    0.15254847    0.30476067    0.11832924    0.00000002    5.60087784    0.28154614    0.45964525    0.10999630
    0.17735493    0.00034229    0.13389026    0.00000003    5.80635409    0.32732938    0.00051625    0.12002572
    0.10828467   -0.24105476   -0.04111000    0.00000003    6.16896392    0.19985209   -0.36356291   -0.18897493
    0.11429858   -0.12048830   -0.05761231    0.00000002    6.07223813    0.21095147   -0.18172252   -0.22982310
    0.11404272   -0.22132219   -0.05166560    0.00000002    6.18747622    0.21047925   -0.33380191   -0.21688980
    0.03264346   -0.04553356   -0.02410381    0.00000003    5.61148132    0.06024735   -0.06867450   -0.08196678
    0.03501828   -0.06932728   -0.00975749    0.00000002    5.63975810    0.06463035   -0.10456059   -0.05356229
    0.15249651    0.30483519    0.11770479    0.00000002    5.60079764    0.28145024    0.45975765    0.10871189
    0.15451975   -0.30602752    0.09576450    0.00000003    5.58794410    0.28518437   -0.46155594    0.05998582
    0.06425943   -0.25427250    0.13723249    0.00000003    6.66595290    0.11859834   -0.38349813    0.23287662
    0.15220138    0.30645114    0.05704443    0.00000002    5.59603893    0.28090555    0.46219486   -0.02050086
    0.17752514    0.00032629    0.13605533    0.00000002    5.80431900    0.32764354    0.00049211    0.12448828
    0.17662533    0.00041735    0.11824171    0.00000002    5.82572530    0.32598282    0.00062945    0.08730354
    0.09789651   -0.06173720   -0.04197128    0.00000002    5.83499561    0.18067953   -0.09311310   -0.18110310
    0.11544422   -0.18768293   -0.05545845    0.00000002    6.18233843    0.21306589   -0.28306661   -0.22629627
    0.10060119   -0.06549025   -0.04273231    0.00000003    5.85242637    0.18567133   -0.09877352   -0.18525584
    0.09637396   -0.05978182   -0.04181794    0.00000002    5.82690301    0.17786948   -0.09016397   -0.17935256
    0.09586241   -0.05914659   -0.04180242    0.00000002    5.82441503    0.17692535   -0.08920590   -0.17884125
    0.10429355   -0.07150774   -0.04504854    0.00000003    5.88414451    0.19248601   -0.10784919   -0.19365161
    0.19728158    0.04252554   -0.11894528    0.00000004    5.96697101    0.36410637    0.06413775   -0.43831619
    0.17818591    0.00026888    0.14285843    0.00000002    5.79938211    0.32886306    0.00040554    0.13839287
    0.10884176   -0.08224763   -0.05017426    0.00000003    5.93940614    0.20088026   -0.12404728   -0.20884468
    0.10952042   -0.08451249   -0.05113232    0.00000003    5.94975449    0.20213281   -0.12746318   -0.21152420
    0.09970809   -0.06420562   -0.04240303    0.00000002    5.84618836    0.18402300   -0.09683601   -0.18371810
    0.09512285   -0.05824654   -0.04180749    0.00000002    5.82099892    0.17556041   -0.08784842   -0.17816076
    0.09487888   -0.05795427   -0.04181568    0.00000003    5.81991555    0.17511013   -0.08740763   -0.17795020
    0.18303622    0.05051574   -0.08232992    0.00000003    5.95219119    0.33781487    0.07618870   -0.34683929
    0.19404135    0.04069956   -0.11358225    0.00000004    5.96290529    0.35812615    0.06138378   -0.42383918
    0.20583578    0.07913929   -0.13082960    0.00000004    5.94037176    0.37989415    0.11935923   -0.47168112
    0.17786480    0.00029586    0.13980276    0.00000002    5.80130878    0.32827042    0.00044623    0.13217024
    0.17786878    0.00029552    0.13984306    0.00000002    5.80128018    0.32827775    0.00044571    0.13225255
    0.03882473    0.04136947   -0.02521446    0.00000002    5.65256037    0.07165561    0.06239415   -0.09011559
    0.11512886   -0.14810808   -0.05724527    0.00000002    6.13612784    0.21248385   -0.22337915   -0.22981571
    0.09544227    0.04753818   -0.05391159    0.00000002    5.91701143    0.17614994    0.07169790   -0.20429737
    0.09114142    0.04370295   -0.05068642    0.00000003    5.89309869    0.16821221    0.06591353   -0.19339253
    0.10629402    0.06874886   -0.06132924    0.00000002    6.00320431    0.19617811    0.10368821   -0.23027515
    0.17886042    0.00021737    0.14829728    0.00000003    5.79724456    0.33010794    0.00032784    0.14937241
    0.17727506    0.00034998    0.13278441    0.00000002    5.80747014    0.32718198    0.00052784    0.11773978
    0.17848124    0.00024551    0.14537434    0.00000002    5.79818040    0.32940811    0.00037029    0.14348739
    0.17655440    0.00042935    0.10737200    0.00000002    5.84148417    0.32585192    0.00064755    0.06416680
    0.17715323    0.00036193    0.13095643    0.00000002    5.80942044    0.32695712    0.00054587    0.11395155
    0.09442947   -0.05742185   -0.04183848    0.00000003    5.81797237    0.17428069   -0.08660461   -0.17757878
    0.09471703    0.04679035   -0.05335787    0.00000002    5.91282292    0.17481142    0.07057000   -0.20243744
    0.10239348    0.05802000   -0.05909599    0.00000002    5.96393472    0.18897921    0.08750676   -0.22186191
    0.10096300    0.05521811   -0.05808855    0.00000003    5.95277944    0.18633909    0.08328090   -0.21837423
    0.10159930    0.05640958   -0.05854408    0.00000002    5.95759940    0.18751346    0.08507790   -0.21994143
    0.17793355    0.00036752    0.07505142    0.00000001    5.88125582    0.32839729    0.00055429   -0.00611548
    0.17680729    0.00039740    0.12421144    0.00000002    5.81758178    0.32631865    0.00059937    0.09987673
    0.17742191    0.00033593    0.13477068    0.00000002    5.80550191    0.32745300    0.00050666    0.12184251
    0.17669171    0.00040989    0.12086157    0.00000001    5.82207267    0.32610534    0.00061820    0.09283397
    0.08730409    0.04123844   -0.04799107    0.00000001    5.87306988    0.16112997    0.06219652   -0.18405193
    0.10238116    0.05799389   -0.05908759    0.00000003    5.96383344    0.18895647    0.08746737   -0.22183247
    0.11414428    0.20425661   -0.04178068    0.00000002    6.20626387    0.21066669    0.30806332   -0.19588389
    0.10578093    0.06698100   -0.06110216    0.00000002    5.99693807    0.19523115    0.10102189   -0.22931082
    0.10589265    0.06735403   -0.06115395    0.00000003    5.99826408    0.19543735    0.10158450   -0.22952581
    0.04635792    0.10989416    0.00488450    0.00000001    5.78226684    0.08555900    0.16574425   -0.03290653
    0.11193019    0.17282722   -0.04900230    0.00000002    6.29423095    0.20658032    0.26066097   -0.20922990
    0.17783669    0.00029831    0.13951556    0.00000002    5.80151505    0.32821854    0.00044991    0.13158343
    0.07515729    0.14402645   -0.07796177    0.00000002    6.69380485    0.13871162    0.21722315   -0.23667463
    0.07506100    0.14718963   -0.07721016    0.00000001    6.73119870    0.13853390    0.22199392   -0.23498020
    0.06837540    0.16376118   -0.07485781    0.00000003    6.93718915    0.12619484    0.24698742   -0.22370936
    0.09199632    0.25566897   -0.02115849    0.00000002    6.06877478    0.16979002    0.38560431   -0.13115985
    0.08436716    0.24469339    0.00876011    0.00000002    5.91285186    0.15570952    0.36905075   -0.06016272
    0.08888279    0.22989341   -0.03660460    0.00000002    6.34332772    0.16404364    0.34672918   -0.16122151
    0.05024243    0.24728563    0.10113917    0.00000002    6.53660910    0.09272832    0.37296041    0.16893246
    0.03799683    0.26589259    0.08712958    0.00000003    6.34890448    0.07012763    0.40102375    0.15047349
    0.04562927    0.25468116    0.09508542    0.00000001    6.45203523    0.08421419    0.38411448    0.16032199
    0.18938019    0.22366211   -0.12967847    0.00000002    5.73290885    0.34952342    0.33733102   -0.45384193
    0.09009217    0.23034334   -0.03530841    0.00000002    6.31988862    0.16627570    0.34740776   -0.15958506
    0.08655383    0.22948554   -0.03888011    0.00000002    6.38519629    0.15974528    0.34611402   -0.16390192
    0.08894853    0.22991335   -0.03653593    0.00000002    6.34207817    0.16416498    0.34675925   -0.16113637
    0.09475632    0.25118216   -0.02211412    0.00000003    6.09270646    0.17488394    0.37883723   -0.13577971
    0.09850996    0.25096589    0.00143524    0.00000002    5.92662417    0.18181171    0.37851105   -0.08901878
    0.05438186    0.23886516    0.10784915    0.00000002    6.64658444    0.10036811    0.36026052    0.17938656
    0.04262225    0.25917682    0.09164837    0.00000002    6.40703986    0.07866438    0.39089491    0.15579591
    0.03135727    0.27476605    0.08231480    0.00000002    6.28516983    0.05787353    0.41440685    0.14640198
    0.16418907    0.22325442   -0.12567954    0.00000002    5.79201201    0.30303025    0.33671613   -0.42175813
    0.18363719    0.29079614    0.20867155    0.00000002    5.66657343    0.33892404    0.43858371    0.27378524
    0.09180242    0.25594975   -0.02111963    0.00000002    6.06733316    0.16943216    0.38602779   -0.13089563
    0.09446633    0.23368478   -0.03044194    0.00000002    6.23335589    0.17434872    0.35244738   -0.15328562
    0.09869989    0.25101759    0.00126744    0.00000002    5.92703186    0.18216226    0.37858903   -0.08955453
    0.11163161    0.24276210   -0.02174369    0.00000002    6.02404810    0.20602926    0.36613795   -0.15076319
    0.13757689    0.25731003   -0.03756268    0.00000002    5.79053267    0.25391433    0.38807938   -0.20878364
    0.13532484    0.24943156   -0.04460511    0.00000003    5.83442164    0.24975790    0.37619695   -0.22171165
    0.03361804    0.27191096    0.08375028    0.00000002    6.30450613    0.06204605    0.41010076    0.14735296
    0.03387665    0.27157122    0.08392667    0.00000002    6.30686493    0.06252333    0.40958835    0.14748776
    0.15174844    0.29257835    0.01403535    0.00000002    5.63693690    0.28006960    0.44127167   -0.11188681
    0.13521535   -0.21516388   -0.08619742    0.00000002    5.93932378    0.24955584   -0.32451384   -0.31039434
    0.13193494   -0.21870433   -0.07855630    0.00000002    5.97399586    0.24350145   -0.32985361   -0.29101684
    0.14152671   -0.25801626   -0.03523049    0.00000002    5.74307100    0.26120420   -0.38914453   -0.20749735
    0.15090485   -0.28467067    0.00575283    0.00000002    5.62784553    0.27851266   -0.42934517   -0.12877856
    0.15157388   -0.30752814    0.06710520    0.00000002    5.59565197    0.27974742   -0.46381920    0.00156193
    0.15217620   -0.30816348    0.07697908    0.00000002    5.59319151    0.28085907   -0.46477743    0.02207617
    0.15158842   -0.30137638    0.04188393    0.00000001    5.60420969    0.27977427   -0.45454101   -0.05229026
    0.15240497   -0.30813366    0.07952712    0.00000002    5.59258450    0.28128130   -0.46473245    0.02730149
    0.15478269   -0.30566185    0.09734298    0.00000002    5.58729796    0.28566966   -0.46100443    0.06310955
    0.15690715   -0.30256446    0.10811703    0.00000002    5.58066186    0.28959059   -0.45633290    0.08412252
    0.16526175   -0.29093913    0.13159432    0.00000003    5.53634902    0.30501000   -0.43879938    0.12642884
    0.13469064   -0.21556310   -0.08508820    0.00000002    5.94454810    0.24858741   -0.32511595   -0.30753606
    0.20292417   -0.23645548   -0.09832618    0.00000003    5.74476469    0.37452042   -0.35662621   -0.39957605
    0.12765720   -0.23113408   -0.06323186    0.00000002    6.00619077    0.23560638   -0.34860038   -0.25430590
    0.13985257   -0.25551424   -0.03814584    0.00000001    5.76634716    0.25811437   -0.38537095   -0.21215570
    0.14753411   -0.27084225   -0.01754443    0.00000002    5.66585585    0.27229156   -0.40848891   -0.17535923
    0.15163681   -0.29152097    0.01888635    0.00000002    5.61685805    0.27986356   -0.43967691   -0.10142727
    0.15180495   -0.30797507    0.07181103    0.00000002    5.59444543    0.28017390   -0.46449327    0.01139121
    0.15338440   -0.30742401    0.08808457    0.00000003    5.59043628    0.28308896   -0.46366214    0.04465313
    0.15593592   -0.30398769    0.10359006    0.00000002    5.58401905    0.28779808   -0.45847944    0.07536690
    0.15651215   -0.30314098    0.10634899    0.00000003    5.58209163    0.28886158   -0.45720242    0.08071760
    0.15343110   -0.30737519    0.08843514    0.00000002    5.59033924    0.28317515   -0.46358852    0.04535782
    0.15238656    0.30567146    0.05312872    0.00000002    5.59751325    0.28124731    0.46101892   -0.02903263
    0.14799387   -0.21304051   -0.09932784    0.00000003    5.87323471    0.27314010   -0.32131134   -0.35036797
    0.14407270   -0.21339327   -0.09822030    0.00000003    5.88261152    0.26590312   -0.32184338   -0.34433842
    0.13936178   -0.21352523   -0.09340942    0.00000002    5.90512048    0.25720856   -0.32204241   -0.32966533
    0.14165841   -0.21335219   -0.09620197    0.00000003    5.89208609    0.26144726   -0.32178141   -0.33777322
    0.14983362   -0.27901647   -0.00423420    0.00000001    5.63992249    0.27653557   -0.42081741   -0.14909602
    0.15141534   -0.30443482    0.05164220    0.00000002    5.60038826    0.27945481   -0.45915381   -0.03129797
    0.15173078    0.30655940    0.10321888    0.00000002    5.59811659    0.28003699    0.46235812    0.07850533
    0.15869982   -0.30001297    0.11507928    0.00000003    5.57318752    0.29289919   -0.45248470    0.09730879
    0.15682778   -0.30267994    0.10776940    0.00000002    5.58095601    0.28944412   -0.45650706    0.08345466
    0.15293890   -0.30783284    0.08452579    0.00000002    5.59136883    0.28226673   -0.46427875    0.03747282
    0.15201806   -0.30812960    0.07498333    0.00000003    5.59366989    0.28056721   -0.46472634    0.01796377
    0.14312584   -0.21336596   -0.09754125    0.00000002    5.88585405    0.26415557   -0.32180219   -0.34200380
    0.15116171   -0.20869845   -0.09864360    0.00000001    5.85282705    0.27898671   -0.31476257   -0.35186850
    0.15011507   -0.21090562   -0.09875006    0.00000001    5.86308159    0.27705502   -0.31809146   -0.35111739
    0.14658790   -0.21335997   -0.09927669    0.00000002    5.87629906    0.27054521   -0.32179315   -0.34894452
    0.14828694   -0.21290559   -0.09928360    0.00000003    5.87245037    0.27368098   -0.32110785   -0.35054746
    0.14712037   -0.21328609   -0.09934635    0.00000002    5.87519552    0.27152795   -0.32168172   -0.34959096
    0.03784453   -0.03786129   -0.03228892    0.00000002    5.63264133    0.06984654   -0.05710304   -0.10430085
    0.17799608    0.00036507    0.07420218    0.00000001    5.88201943    0.32851270    0.00055060   -0.00798676
    0.17665237    0.00041427    0.11940866    0.00000003    5.82408559    0.32603273    0.00062480    0.08976930
    0.17654395    0.00042818    0.11131058    0.00000002    5.83573180    0.32583263    0.00064579    0.07258408
    0.14988761   -0.27925700   -0.00382244    0.00000002    5.63933063    0.27663521   -0.42118018   -0.14826754
    0.10052956   -0.06538534   -0.04270284    0.00000003    5.85190720    0.18553913   -0.09861529   -0.18512597
    0.11347185   -0.10844880   -0.05685008    0.00000003    6.03717939    0.20942565   -0.16356433   -0.22742324
    0.09038046   -0.05296285   -0.04236520    0.00000003    5.80283496    0.16680776   -0.07987948   -0.17491832
    0.11122088   -0.09171830   -0.05366156    0.00000002    5.97967572    0.20527122   -0.13833111   -0.21851276
    0.09771981   -0.06150507   -0.04194448    0.00000003    5.83399938    0.18035341   -0.09276300   -0.18088073
    0.17668010    0.00042380    0.09981056    0.00000002    5.85229129    0.32608390    0.00063918    0.04790829
    0.17814341    0.00027236    0.14247529    0.00000002    5.79959618    0.32878462    0.00041078    0.13761473
    0.17660730    0.00041945    0.11734760    0.00000002    5.82699357    0.32594955    0.00063261    0.08541179
    0.17697940    0.00037946    0.12794805    0.00000002    5.81288997    0.32663630    0.00057231    0.10769222
    0.17668967    0.00041011    0.12079149    0.00000002    5.82216895    0.32610156    0.00061854    0.09268629
    0.18033569    0.00012471    0.15761887    0.00000002    5.79775295    0.33283074    0.00018809    0.16789171
    0.18550103   -0.11106955   -0.07073468    0.00000002    5.73779184    0.34236397   -0.16751700   -0.32439152
    0.18231347   -0.14741994   -0.11569842    0.00000002    5.81958327    0.33648096   -0.22234128   -0.41739378
    0.09123364   -0.05385260   -0.04221965    0.00000003    5.80574236    0.16838241   -0.08122141   -0.17540513
    0.18677803    0.04585617   -0.09416164    0.00000004    5.97049975    0.34472082    0.06916107   -0.37559355
    0.18839622    0.04389134   -0.09944656    0.00000004    5.97030544    0.34770739    0.06619767   -0.38838762
    0.18882097    0.04340682   -0.10079010    0.00000004    5.96961576    0.34849130    0.06546691   -0.39165265
    0.18515417    0.00005476   -0.02080079    0.00000002    5.89884184    0.34172381    0.00008259   -0.21747592
    0.17674761    0.00040379    0.12260964    0.00000002    5.81970028    0.32620850    0.00060901    0.09651324
    0.17767181    0.00031290    0.13775313    0.00000002    5.80287114    0.32791423    0.00047193    0.12797539
    0.17833777    0.00025670    0.14418224    0.00000002    5.79870517    0.32914332    0.00038716    0.14107679
    0.17814100    0.00027256    0.14245338    0.00000002    5.79960867    0.32878017    0.00041108    0.13757020
    0.17906931    0.00020271    0.14979027    0.00000003    5.79696386    0.33049348    0.00030572    0.15236416
    0.17730831    0.00034676    0.13325278    0.00000002    5.80699138    0.32724335    0.00052299    0.11870849
    0.19188816    0.04096581   -0.10915180    0.00000004    5.96362746    0.35415217    0.06178534   -0.41236902
    0.18671109    0.04593908   -0.09394161    0.00000004    5.97040464    0.34459727    0.06928611   -0.37506129
    0.19948843    0.04547048   -0.12215975    0.00000004    5.97083356    0.36817936    0.06857936   -0.44724081
    0.19463455    0.04083543   -0.11465429    0.00000004    5.96329093    0.35922097    0.06158869   -0.42668211
    0.19467162    0.04084684   -0.11471961    0.00000004    5.96332199    0.35928938    0.06160590   -0.42685619
    0.18182501    0.00021322    0.03121664    0.00000002    5.90319361    0.33557945    0.00032158   -0.10332495
    0.17922020    0.00019246    0.15082503    0.00000002    5.79684924    0.33077196    0.00029027    0.15443196
    0.17770482    0.00030994    0.13811734    0.00000003    5.80257836    0.32797515    0.00046746    0.12872200
    0.17672975    0.00040573    0.12208250    0.00000002    5.82040947    0.32617554    0.00061193    0.09540468
    0.17654290    0.00042884    0.11020784    0.00000002    5.83734385    0.32583069    0.00064678    0.07023109
    0.17654293    0.00042862    0.11062500    0.00000002    5.83673393    0.32583074    0.00064645    0.07112156
    0.17659187    0.00042807    0.10412534    0.00000001    5.84618307    0.32592107    0.00064563    0.05720130
    0.17607496    0.06536830   -0.05834623    0.00000003    5.85839575    0.32496706    0.09858960   -0.28913546
    0.18112302    0.05310130   -0.07662510    0.00000003    5.93438287    0.33428384    0.08008829   -0.33287315
    0.18623968    0.04652325   -0.09239660    0.00000004    5.96948085    0.34372724    0.07016717   -0.37132259
    0.19684074    0.04211708   -0.11827335    0.00000004    5.96620984    0.36329275    0.06352170   -0.43646978
    0.18485372    0.04823755   -0.08793786    0.00000004    5.96422423    0.34116928    0.07275270   -0.36050921
    0.18494571    0.00005685   -0.01823628    0.00000002    5.89965725    0.34133906    0.00008574   -0.21180671
    0.17674109    0.00040450    0.12242016    0.00000002    5.81995457    0.32619647    0.00061007    0.09611485
    0.17778528    0.00030281    0.13898069    0.00000002    5.80191031    0.32812364    0.00045670    0.13048973
    0.17673202    0.00042115    0.09792182    0.00000002    5.85489645    0.32617972    0.00063518    0.04382796
    0.17682322    0.00039572    0.12460483    0.00000003    5.81707051    0.32634804    0.00059683    0.10070160
    0.18984398    0.04235350   -0.10386810    0.00000004    5.96744212    0.35037940    0.06387828   -0.39917936
    0.18954007    0.04264621   -0.10298081    0.00000004    5.96812730    0.34981850    0.06431975   -0.39700123
    0.18994307    0.04226232   -0.10415192    0.00000004    5.96721768    0.35056227    0.06374075   -0.39987784
    0.11227919    0.24108984   -0.02369863    0.00000002    6.03483678    0.20722446    0.36361583   -0.15554164
    0.11212639    0.18007385   -0.04728073    0.00000001    6.28581212    0.20694245    0.27159046   -0.20573834
    0.17659866    0.00042047    0.11687283    0.00000002    5.82767076    0.32593361    0.00063417    0.08440638
    0.17770093    0.00031029    0.13807467    0.00000003    5.80261236    0.32796796    0.00046799    0.12863454
    0.17682565    0.00039546    0.12466393    0.00000002    5.81699403    0.32635254    0.00059644    0.10082548
    0.17666915    0.00041239    0.12005718    0.00000002    5.82318291    0.32606369    0.00062197    0.09113798
    0.14628933    0.21759736   -0.11274559    0.00000001    5.84015240    0.26999416    0.32818405   -0.37741682
    0.14008145    0.21477915   -0.10118964    0.00000001    5.88440193    0.25853679    0.32393359   -0.34694608
    0.13203094    0.22435665   -0.06720251    0.00000003    5.96066624    0.24367862    0.33837854   -0.26687021
    0.14131428    0.21527671   -0.10406431    0.00000002    5.87316160    0.26081212    0.32468402   -0.35423489
    0.09705077    0.24558313   -0.02409346    0.00000002    6.12529739    0.17911861    0.37039268   -0.14214964
    0.09047926    0.25778638   -0.02092591    0.00000002    6.05807535    0.16699012    0.38879783   -0.12924530
    0.15266911    0.29639034    0.02321562    0.00000002    5.62318509    0.28176880    0.44702098   -0.09315076
    0.15958396   -0.29878889    0.11799016    0.00000003    5.56899184    0.29453097   -0.45063851    0.10269604
    0.11396452   -0.22189351   -0.05149061    0.00000002    6.18727128    0.21033492   -0.33466358   -0.21644316
    0.14593730    0.21743650   -0.11225587    0.00000002    5.84194775    0.26934446    0.32794144   -0.37604240
    0.14273871    0.21592763   -0.10698425    0.00000002    5.86182943    0.26344108    0.32566574   -0.36179943
    0.13392826    0.21693804   -0.08001265    0.00000002    5.95439743    0.24718036    0.32718966   -0.29598891
    0.13262295    0.23687105   -0.05488643    0.00000003    5.90805677    0.24477125    0.35725297   -0.24113308
    0.13214796    0.22331085   -0.06856937    0.00000001    5.96240659    0.24389461    0.33680124   -0.26989737
    0.13689648    0.25506395   -0.03965399    0.00000002    5.80264590    0.25265857    0.38469182   -0.21261185
    0.13834015    0.25971364   -0.03523568    0.00000002    5.77796007    0.25532301    0.39170455   -0.20452978
    0.15263112    0.30445364    0.04790641    0.00000002    5.60005565    0.28169868    0.45918219   -0.04040905
    0.15156821    0.30842789    0.07997976    0.00000002    5.59339328    0.27973695    0.46517622    0.02904990
    0.15173730    0.30653194    0.10345369    0.00000002    5.59817217    0.28004903    0.46231672    0.07900047
    0.14571616    0.21733460   -0.11194005    0.00000003    5.84311075    0.26893631    0.32778776   -0.37516150
    0.14884557    0.21870798   -0.11587438    0.00000002    5.82891220    0.27471200    0.32985912   -0.38648515
    0.15296668    0.22026729   -0.11968708    0.00000002    5.81562731    0.28231800    0.33221090   -0.39847616
    0.13732781    0.25649968   -0.03832596    0.00000003    5.79486306    0.25345463    0.38685720   -0.21018016
    0.14058527    0.26617168   -0.02843867    0.00000002    5.74621058    0.25946665    0.40144468   -0.19211917
    0.14587665    0.27881219   -0.01189729    0.00000002    5.69131507    0.26923251    0.42050932   -0.16175524
    0.14994315    0.28772840    0.00370411    0.00000002    5.65565048    0.27673773    0.43395690   -0.13225291
    0.15300187    0.29996492    0.03292188    0.00000002    5.61170910    0.28238294    0.45241223   -0.07274232
    0.15281495    0.30325113    0.04340279    0.00000003    5.60283674    0.28203797    0.45736854   -0.05019453
    0.15154606    0.30816633    0.08670672    0.00000002    5.59427701    0.27969608    0.46478173    0.04343030
    0.15167017    0.30685059    0.10069897    0.00000003    5.59750461    0.27992513    0.46279731    0.07318285
    0.15157497    0.30758360    0.09385154    0.00000002    5.59580182    0.27974944    0.46390285    0.05865496
    0.19350502    0.22274846   -0.12965729    0.00000002    5.72084166    0.35713628    0.33595304   -0.45765243
    0.14008174   -0.25583991   -0.03777560    0.00000003    5.76311864    0.25853732   -0.38586213   -0.21157958
    0.15211743   -0.20636066   -0.09884203    0.00000003    5.84203240    0.28075061   -0.31123668   -0.35318544
    0.14665705   -0.26840832   -0.02123218    0.00000001    5.67634660    0.27067284   -0.40481802   -0.18241145
    0.15172730   -0.29835576    0.03395832    0.00000001    5.60791195    0.28003059   -0.44998525   -0.06933849
    0.15174639   -0.29414494    0.02435244    0.00000002    5.61327320    0.28006582   -0.44363443   -0.08986153
    0.15246235   -0.30811486    0.08011871    0.00000002    5.59244328    0.28138720   -0.46470410    0.02851070
    0.15353028   -0.30726836    0.08916763    0.00000002    5.59013267    0.28335820   -0.46342739    0.04682872
    0.16029597   -0.29781266    0.12013495    0.00000003    5.56540564    0.29584507   -0.44916614    0.10660887
    0.16486217   -0.29150762    0.13085154    0.00000003    5.53890162    0.30427252   -0.43965678    0.12521677
    0.16968880   -0.28437262    0.13814349    0.00000002    5.50679408    0.31318063   -0.42889565    0.13627083
    0.19086372   -0.25874009    0.13831333    0.00000002    5.43518371    0.35226145   -0.39023623    0.11684004
    0.19614076   -0.25490829    0.13650830    0.00000001    5.43167418    0.36200085   -0.38445705    0.10805420
    0.15532472   -0.19845638   -0.10075372    0.00000002    5.81006663    0.28667005   -0.29931530   -0.36026425
    0.19437391   -0.22705837   -0.11356886    0.00000003    5.78998662    0.35873991   -0.34245332   -0.42412146
    0.19672935   -0.22393805   -0.11878178    0.00000001    5.76723935    0.36308716   -0.33774720   -0.43745098
    0.14649836   -0.26799586   -0.02184320    0.00000002    5.67828066    0.27037995   -0.40419594   -0.18356743
    0.15168366   -0.29952068    0.03687936    0.00000002    5.60647886    0.27995004   -0.45174222   -0.06306229
    0.15632811   -0.30341093    0.10549177    0.00000003    5.58272803    0.28852191   -0.45760955    0.07905978
    0.16469831   -0.29173966    0.13053913    0.00000002    5.53993959    0.30397010   -0.44000674    0.12470306
    0.17831558   -0.27148410    0.14245831    0.00000002    5.45890051    0.32910238   -0.40945696    0.13741754
    0.18451168   -0.26430482    0.14079851    0.00000002    5.44291460    0.34053801   -0.39862905    0.12808262
    0.19060756   -0.25894055    0.13840936    0.00000002    5.43540752    0.35178868   -0.39053857    0.11728448
    0.18770700   -0.26133513    0.13953645    0.00000002    5.43838194    0.34643534   -0.39415012    0.12240174
    0.14751888   -0.21319787   -0.09935891    0.00000003    5.87434564    0.27226345   -0.32154867   -0.34999028
    0.19487466   -0.22584058   -0.11553581    0.00000001    5.78483158    0.35966411   -0.34061662   -0.42878828
    0.19589197   -0.23131009   -0.10713790    0.00000002    5.78345032    0.36154168   -0.34886584   -0.41181262
    0.17096835   -0.17643795   -0.11374537    0.00000002    5.79282690    0.31554221   -0.26610674   -0.40261981
    0.17436969   -0.17429839   -0.11549344    0.00000003    5.79481614    0.32181978   -0.26287982   -0.40953075
    0.16522388   -0.29099318    0.13152508    0.00000003    5.53659218    0.30494011   -0.43888088    0.12631642
    0.17723161   -0.27296512    0.14247048    0.00000003    5.46322279    0.32710178   -0.41169066    0.13845675
    0.19169860   -0.25809752    0.13800532    0.00000003    5.43449215    0.35380231   -0.38926709    0.11540214
    0.19463697   -0.25595004    0.13698758    0.00000003    5.43247583    0.35922543   -0.38602822    0.11048297
    0.20561839   -0.24892619    0.13402616    0.00000003    5.43009436    0.37949293   -0.37543474    0.09389645
    0.17448718   -0.27697147    0.14186234    0.00000003    5.47665176    0.32203662   -0.41773311    0.13972395
    0.19431990   -0.22805948   -0.11201815    0.00000003    5.79134063    0.35864024   -0.34396321   -0.42076075
    0.18399369   -0.15942003   -0.11816500    0.00000003    5.80073766    0.33958201   -0.24044002   -0.42422966
    0.18340213   -0.16516336   -0.11829588    0.00000003    5.79462636    0.33849021   -0.24910220   -0.42395607
    0.17982581   -0.13430458   -0.10833371    0.00000002    5.82908164    0.33188969   -0.20256046   -0.39934735
    0.17942648   -0.11868093   -0.08691180    0.00000002    5.78004392    0.33115267   -0.17899661   -0.35324580
    0.18501797   -0.11137164   -0.07158539    0.00000002    5.73941780    0.34147243   -0.16797261   -0.32575593
    0.17809302   -0.27178281    0.14247078    0.00000001    5.45974330    0.32869162   -0.40990748    0.13765219
    0.19149259   -0.25825459    0.13808060    0.00000001    5.43465755    0.35342210   -0.38950400    0.11575540
    0.19115637   -0.25851301    0.13820448    0.00000001    5.43493481    0.35280157   -0.38989374    0.11633413
    0.18062026   -0.13842621   -0.11139760    0.00000002    5.82895017    0.33335593   -0.20877677   -0.40663030
