# Orbital magnetization in unit of Bohr magneton \mu_B
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
#                                      Sum over 1~NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z
   -0.270912    0.176453   -0.118631 -0.1873E-07  0.5082E-08 -0.1443E-07 -0.3215E-09  0.4363E-09 -0.2052E-09  0.5841E-08  0.1382E-07 -0.1034E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.181800   -0.118631 -0.8407E-08  0.5180E-08 -0.7641E-08 -0.3940E-09  0.4545E-09 -0.2394E-09  0.8451E-08  0.1212E-07 -0.5000E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.187147   -0.118631 -0.3790E-08  0.5038E-08 -0.4459E-08 -0.5141E-09  0.4807E-09 -0.2903E-09  0.8488E-08  0.1076E-07 -0.2700E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.192494   -0.118631 -0.1348E-08  0.4856E-08 -0.2925E-08 -0.7230E-09  0.5211E-09 -0.3756E-09  0.7861E-08  0.9705E-08 -0.1784E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.197841   -0.118631  0.3057E-10  0.4663E-08 -0.2320E-08 -0.1128E-08  0.5887E-09 -0.5417E-09  0.6859E-08  0.8882E-08 -0.1707E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.203188   -0.118631  0.5913E-09  0.4479E-08 -0.2553E-08 -0.2092E-08  0.7190E-09 -0.9476E-09  0.5001E-08  0.8270E-08 -0.2598E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.208535   -0.118631 -0.1095E-08  0.4401E-08 -0.4652E-08 -0.5638E-08  0.1051E-08 -0.2491E-08 -0.1408E-08  0.8045E-08 -0.6400E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.213882   -0.118631 -0.6010E-07  0.5973E-08 -0.3543E-07 -0.6840E-07  0.3236E-08 -0.3087E-07 -0.1247E-06  0.1116E-07 -0.6544E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.219229   -0.118631  0.5805E-08  0.8275E-10 -0.2727E-07 -0.1894E-07 -0.1387E-08 -0.9446E-08 -0.9190E-08  0.7123E-09 -0.3648E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.224576   -0.118631  0.2120E-05 -0.1545E-07 -0.1780E-05 -0.2307E-08 -0.4700E-09 -0.1206E-08  0.2121E-05 -0.1402E-07 -0.1781E-05  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.229923   -0.118631  0.3089E-07  0.3581E-08 -0.1149E-07 -0.7454E-09 -0.2570E-09 -0.3315E-09  0.3351E-07  0.5042E-08 -0.1191E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.235270   -0.118631 -0.2853E-06 -0.6208E-08  0.4513E-06 -0.3641E-09 -0.1666E-09 -0.7182E-10 -0.2827E-06 -0.4831E-08  0.4511E-06  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.240617   -0.118631 -0.3890E-07  0.7362E-08  0.5834E-07 -0.2457E-09 -0.1191E-09  0.4345E-10 -0.3646E-07  0.8629E-08  0.5816E-07  0.0000E+00  0.0000E+00  0.0000E+00
